<Trait>	Heritability_0.9_Rep_1
X2863891	48.7742012584911
X2863892	68.5249113751621
X2863893	36.3371823424722
X2863894	44.6906706417897
X2863895	-1.3972768843578
X2863896	35.5321420591503
X2863897	-31.0932216803206
X2863898	36.9136281257737
X2863899	-10.05232824794
X2863900	-6.97552888658344
X2863901	14.1609183501179
X2863902	-2.94718469266776
X2863903	-28.5160010628265
X2863904	9.79000892147126
X2863905	49.9945572582645
X2863906	19.34851523273
X2863907	7.46636318964249
X2863908	28.9247247868729
X2863909	39.9949103524599
X2863910	-9.58368725943853
X2863911	33.4901774644373
X2863912	34.3176688955107
X2863913	2.20910687238429
X2863914	8.71013158634459
X2863915	16.8138256655252
X2863916	35.3530545244386
X2863917	10.4745576632516
X2863918	-14.5692322245759
X2863919	39.428015109982
X2863920	20.6780853228438
X2863921	-24.744333759115
X2863922	-15.6928793540211
X2863923	24.9898997479042
X2863924	-1.84871354475241
X2863925	-29.9126077345917
X2863926	-28.6365245787575
X2863927	15.8119894221342
X2863928	-3.67387909950737
X2863929	-5.2004400570039
X2863930	34.1226112423138
X2863931	34.0016898742303
X2863932	33.2809130140615
X2863933	12.4334736837784
X2863934	22.6587355653844
X2863935	20.3279177453564
X2863936	10.6720834386728
X2863937	9.96699698111786
X2863938	4.48966364605422
X2863939	30.5024025654787
X2863940	-18.4140830490812
X2863941	15.9112848504466
X2863942	-44.9154168855794
X2863943	-13.4181729009
X2863944	29.0235034508588
X2863945	7.93364779180892
X2863946	29.9902341984705
X2863947	62.7355284539332
X2863948	6.42057966199659
X2863949	5.28785125983307
X2863950	7.79031408174672
X2863951	25.6029296663929
X2863952	6.4774324635235
X2863953	18.4646024424089
X2863954	24.2700619113793
X2863955	32.1133345723304
X2863956	19.1982067107717
X2863957	15.7654081705629
X2863958	44.2095956628719
X2863959	-15.20546471317
X2863960	3.37813956500306
X2863961	46.5101065662286
X2863962	26.5431679620659
X2863963	-21.5744210891184
X2863964	0.271013528782754
X2863965	16.8122662768949
X2863966	17.9586247348558
X2863967	35.2921597523754
X2863968	4.48653547172376
X2863969	46.9297307665188
X2863970	37.906687436862
X2863971	22.1809443211686
X2863972	81.042570510737
X2863973	1.62685035666459
X2863974	32.0656162792728
X2863975	28.5096599952116
X2863976	-19.099328900641
X2863977	-7.28672526077143
X2863978	11.1724990608679
X2863979	8.71532452057179
X2863980	43.5274742399391
X2863981	21.774231653192
X2863982	6.61248498629256
X2863983	22.9666574132172
X2863984	20.0877540532055
X2863985	17.6569078636272
X2863986	3.69268156472852
X2863987	-3.68580264964664
X2863988	-6.35636343353397
X2863989	5.76426957351531
X2863990	-41.2126032255924
X2863991	14.8399592333745
X2863992	-11.1116699005529
X2863993	7.98382762692153
X2863994	-2.4818163379047
X2863995	-9.33390262098701
X2863996	5.15285207192099
X2863997	-5.08776395405864
X2863998	4.58706264236709
X2863999	-4.86769950764063
X2864000	-36.8365271079795
X2864001	6.17585456540479
X2864002	31.4389744127144
X2864003	13.7745351133323
X2864004	36.3379722047393
X2864005	12.3187569780122
X2864006	10.4971052391387
X2864007	0.203082823681982
X2864008	13.6243352085795
X2864009	-1.70343151119074
