<Trait>	Heritability_0.9_Rep_1
X2869491	10.7871924546316
X2869492	22.7362513922617
X2869493	24.7100102797858
X2869494	50.4099556612584
X2869495	14.0090305735812
X2869496	10.1657084862276
X2869497	-17.6147014377619
X2869498	10.995832958326
X2869499	-9.98501996899776
X2869500	4.38175779888863
X2869501	2.13873273161996
X2869502	3.49658223968481
X2869503	30.9827218900319
X2869504	23.3848280392396
X2869505	-8.03887096629124
X2869506	2.84527213748327
X2869507	17.5698224614725
X2869508	-56.0735095058092
X2869509	33.0391565911538
X2869510	1.13557452247845
X2869511	39.2959643977019
X2869512	9.60619662797493
X2869513	5.95968104444262
X2869514	-24.3653681145914
X2869515	-4.18378104477495
X2869516	-8.09823489325189
X2869517	-14.8559443649141
X2869518	18.5434683952501
X2869519	30.7295052683243
X2869520	-8.05698747445025
X2869521	-5.31730600068259
X2869522	-15.8937056283978
X2869523	12.4319823914039
X2869524	-11.4513294534336
X2869525	-2.9900572072651
X2869526	2.47010578501789
X2869527	10.6623308621748
X2869528	14.9229690467628
X2869529	4.9308086510896
X2869530	-20.6363617325151
X2869531	-12.7065431169301
X2869532	-9.46175146955187
X2869533	9.92878719834413
X2869534	37.1491549683253
X2869535	22.4653308816336
X2869536	0.15682355253679
X2869537	15.8907774006636
X2869538	12.6935999241028
X2869539	-8.00285523988595
X2869540	-9.58138782694047
X2869541	19.0421227733828
X2869542	-1.05083456641235
X2869543	19.2932179576686
X2869544	4.80498554692568
X2869545	-11.1120210398082
X2869546	-22.3848536526396
X2869547	3.74291966770418
X2869548	22.504188211689
X2869549	8.5499169440724
X2869550	-13.8563937559848
X2869551	14.1162161771973
X2869552	12.0423384191414
X2869553	-13.7931389591457
X2869554	-0.569161472544751
X2869555	-5.45520416375821
X2869556	9.62041117948746
X2869557	-1.25403516586218
X2869558	20.0993808543649
X2869559	37.2150700816299
X2869560	-19.9344520244908
X2869561	12.9583924762117
X2869562	-2.71379805179206
X2869563	-13.9061171961036
X2869564	4.41132876148305
X2869565	-8.4414616202304
X2869566	-21.0426536667427
X2869567	20.4377995309753
X2869568	2.27213324078604
X2869569	17.5598098091011
X2869570	17.3374943508904
X2869571	5.70990722223448
X2869572	-24.1804877602471
X2869573	12.6683506392886
X2869574	33.1229922083971
X2869575	9.2996967152455
X2869576	-1.02585794267861
X2869577	-7.10342602524527
X2869578	10.7932186109349
X2869579	-4.72047855569761
X2869580	1.74818902951813
X2869581	-27.7301928273681
X2869582	0.606025195650702
X2869583	-32.3717731315104
X2869584	-1.93566467795604
X2869585	-11.7702682216099
X2869586	9.70304278182021
X2869587	3.47724160861786
X2869588	-47.3880091248655
X2869589	14.5435097101798
X2869590	3.52121166859757
X2869591	11.4556950831602
X2869592	15.8583559363341
X2869593	18.4502737342301
X2869594	14.2805977585829
X2869595	1.15351788051045
X2869596	15.5304215464685
X2869597	16.9768373246498
X2869598	5.70650781163296
X2869599	15.1570149944107
X2869600	19.1266339434828
X2869601	7.44099482194777
X2869602	0.195740948839379
X2869603	-7.31336625740189
X2869604	-6.88038960152049
X2869605	-11.9605483571683
X2869606	-12.324426286234
X2869607	-9.67876059741079
X2869608	8.1162773293232
X2869609	-6.98732875281306
X2869610	-0.786116188695797
X2869611	23.7046358072387
X2869612	-13.113091289248
X2869613	7.15325140731634
X2869614	15.2334011728152
X2869615	12.5199890562168
X2869616	29.0905252626115
X2869617	8.20652704882964
X2869618	8.55742796401981
X2869619	8.69303513831526
X2869620	18.6666525828125
X2869621	7.12105534303332
X2869622	16.7183692546783
X2869623	-4.16149776737549
X2869624	-7.64455976626167
X2869625	5.65650716986932
X2869626	5.77451998298679
