<Trait>	Heritability_0.9_Rep_1
X2867251	33.5589994069656
X2867252	3.06614771500255
X2867253	16.2240867918518
X2867254	26.9631735762193
X2867255	-44.1789977707361
X2867256	21.4755673443468
X2867257	26.6787396249235
X2867258	-4.47887482467248
X2867259	-9.85168333374237
X2867260	-16.0204804944566
X2867261	-28.2245714897247
X2867262	-0.285797275408805
X2867263	10.9838074113949
X2867264	40.8618309293149
X2867265	8.95979111624256
X2867266	8.64233391197484
X2867267	2.81149463303159
X2867268	14.9810504243426
X2867269	20.6724303095721
X2867270	5.66802217633907
X2867271	15.6366017381859
X2867272	43.5748220006946
X2867273	32.6515186455514
X2867274	-20.1474529942637
X2867275	-4.36139098937627
X2867276	47.3436639070852
X2867277	-7.15511012234708
X2867278	14.4751089075098
X2867279	20.1829421998319
X2867280	0.738231343416119
X2867281	13.8558291019245
X2867282	14.6576794658594
X2867283	48.7067811020242
X2867284	-20.1836808449081
X2867285	24.2498250408584
X2867286	-6.27814329257191
X2867287	3.05024296686597
X2867288	13.9620576919847
X2867289	19.8475920883301
X2867290	10.5630148585898
X2867291	-5.57474061048443
X2867292	32.4512918495104
X2867293	31.9909041959434
X2867294	44.2148902425281
X2867295	-13.8177931292814
X2867296	2.9690418633425
X2867297	21.7500057006788
X2867298	0.970729337324004
X2867299	-7.71508006825764
X2867300	13.0128480750123
X2867301	12.1136799577894
X2867302	14.1608776298295
X2867303	-19.4193662468217
X2867304	5.87725900051681
X2867305	-15.3371385693921
X2867306	6.66704736133719
X2867307	-1.32119177282243
X2867308	-2.58646452724079
X2867309	47.3578291086133
X2867310	2.45635822367403
X2867311	19.421264168635
X2867312	-0.493561813963592
X2867313	2.43344198639891
X2867314	25.5430437978721
X2867315	14.3411955177755
X2867316	21.7520244829001
X2867317	11.7188294480555
X2867318	35.2309320060917
X2867319	30.173273270405
X2867320	15.7798097893947
X2867321	10.3786301262775
X2867322	16.4553805558957
X2867323	13.3863712028676
X2867324	-25.5623071686045
X2867325	16.6775098080462
X2867326	1.54871552644197
X2867327	9.41919074394502
X2867328	19.582606979392
X2867329	-4.54767685654824
X2867330	-16.0032419183397
X2867331	-27.4477834377968
X2867332	-1.94966753373176
X2867333	13.2503836718688
X2867334	-1.56978739118622
X2867335	22.0261799664566
X2867336	36.9468583470988
X2867337	43.1026930822156
X2867338	24.5257651849681
X2867339	4.92193454244026
X2867340	8.1086100033326
X2867341	-1.69045148828395
X2867342	3.91593008235609
X2867343	17.2176137190813
X2867344	1.30045033196918
X2867345	-0.649305941387883
X2867346	-10.8394467075144
X2867347	42.9374732926973
X2867348	19.7565073992052
X2867349	21.3665788022126
