<Trait>	Heritability_0.9_Rep_1
X2878451	96.9633230628495
X2878452	106.237630055733
X2878453	126.149288294824
X2878454	120.339664619588
X2878455	71.1754202100311
X2878456	69.9346513582931
X2878457	70.5730944629248
X2878458	27.5328936245763
X2878459	39.9559456723606
X2878460	50.5666758939179
X2878461	74.7160560050718
X2878462	64.9570887256293
X2878463	91.4645442142996
X2878464	-4.6957638933407
X2878465	-46.9038976291651
X2878466	57.8099197829205
X2878467	125.801947436653
X2878468	71.2636518129882
X2878469	105.986838059488
X2878470	-30.6476640058384
X2878471	-30.969438722424
X2878472	72.5297135278903
X2878473	133.412920137827
X2878474	34.8242941589184
X2878475	46.9077879230608
X2878476	114.77908202232
X2878477	19.8107827892218
X2878478	61.3401650721559
X2878479	-61.9900140239488
X2878480	34.0844288180678
X2878481	-82.4203771626199
X2878482	-66.0594315728396
X2878483	75.4177184192456
X2878484	64.6403971806716
X2878485	-28.3824165219837
X2878486	-87.6606304176603
X2878487	74.8025078570921
X2878488	-87.2755989454887
X2878489	-48.88164056539
X2878490	-69.041371285982
X2878491	57.157420610151
X2878492	46.8868041766452
X2878493	36.7447596901844
X2878494	75.9761479362515
X2878495	24.0738130623459
X2878496	88.7367215204311
X2878497	-41.4448092445772
X2878498	107.847270399514
X2878499	33.5894108855298
X2878500	-72.0191949033757
X2878501	63.8413897495459
X2878502	26.7961784766235
X2878503	35.9079642254292
X2878504	58.3183928347479
X2878505	-38.6672317722597
X2878506	-93.5749716038584
X2878507	95.3398265999734
X2878508	-6.64893150009236
X2878509	90.4103052134897
X2878510	30.4529780345477
X2878511	70.9186280575434
X2878512	90.0262793379983
X2878513	94.029437199169
X2878514	39.045230941104
X2878515	75.4801304434526
X2878516	104.645156347918
X2878517	34.6473612784444
X2878518	91.9135905627929
X2878519	-29.1476555909778
X2878520	59.291755005985
X2878521	84.9369095088385
X2878522	-40.0038943951899
X2878523	-44.9946210271199
X2878524	10.304463260954
X2878525	-62.680129668827
X2878526	42.5706665335862
X2878527	-79.1977827785697
X2878528	81.1059747084352
X2878529	92.3159647296469
X2878530	63.1336703421296
X2878531	24.5625942735656
X2878532	105.610917866117
X2878533	64.5415128070844
X2878534	66.8301635337406
X2878535	122.867429996561
X2878536	67.9702721841738
X2878537	78.8862936951856
X2878538	6.86642833000422
X2878539	83.3704857226186
X2878540	124.9958232009
X2878541	-82.141499005191
X2878542	78.0642952412344
X2878543	39.7746652824501
X2878544	-38.271171513141
X2878545	89.2279054794335
X2878546	-63.3159035814725
X2878547	30.7577670052359
X2878548	-21.9776324822248
X2878549	-59.9810064215531
X2878550	-5.70197945022136
X2878551	23.1460077714352
X2878552	45.8043551983048
X2878553	50.762971750607
X2878554	49.7489857756672
X2878555	23.6816152632021
X2878556	-87.3534656295182
X2878557	68.9278749621986
X2878558	22.3669851418833
X2878559	37.821204748843
X2878560	46.1138851238081
X2878561	-23.8403532795613
X2878562	97.1073843246139
X2878563	7.30524347852728
X2878564	-56.9330681656022
X2878565	-94.2594314830663
X2878566	28.6609574852532
X2878567	-17.4108282855913
X2878568	-39.8640937438114
X2878569	17.1752525533473
X2878570	-71.2582077306875
X2878571	61.9449687810232
X2878572	-93.751065837439
X2878573	93.8321154636659
X2878574	60.1476159415823
X2878575	86.8394187709415
X2878576	81.1311544352973
X2878577	76.6849524418755
X2878578	66.2890471841558
X2878579	26.6217960856758
X2878580	63.2567559120556
X2878581	-89.6879189671934
X2878582	46.0799208769783
X2878583	84.4299933963532
X2878584	46.8561516543407
X2878585	85.8331853827082
X2878586	76.8069565230694
X2878587	10.8399615313172
X2878588	-22.1826739532421
X2878589	45.0870486829194
X2878590	54.8554296517688
X2878591	73.7216508153419
X2878592	106.739693371118
X2878593	-25.6088517283011
X2878594	84.6055145988121
X2878595	62.0749948347402
X2878596	91.5855644605619
X2878597	123.401186575226
X2878598	90.6810449356956
X2878599	69.808467211751
X2878600	116.038008591163
X2878601	61.1745280278386
