<Trait>	Heritability_0.9_Rep_1
X2834771	101.819321908209
X2834772	47.5522719416178
X2834773	22.1071773048677
X2834774	1.5037042176194
X2834775	14.9581622502554
X2834776	-5.18181957231523
X2834777	13.0410452213865
X2834778	49.1195410153332
X2834779	28.5887761257493
X2834780	58.3137339373667
X2834781	16.1174835050779
X2834782	32.3217453614393
X2834783	50.1643587782287
X2834784	39.9813136407211
X2834785	0.755378423979021
X2834786	-19.8547300013847
X2834787	13.6591660741144
X2834788	23.128837223326
X2834789	-15.4854786589484
X2834790	2.37612077095922
X2834791	-14.2816845549245
X2834792	-32.9425225420971
X2834793	-11.4595868705086
X2834794	49.1038964433256
X2834795	3.38717734062257
X2834796	36.4935414930892
X2834797	23.4096715303797
X2834798	45.3461493735354
X2834799	-2.94522015855892
X2834800	-23.5971940350228
X2834801	50.8425203297636
X2834802	-13.5490968696043
X2834803	63.8861576878971
X2834804	-32.6178703849633
X2834805	30.4945192325137
X2834806	0.163876971020125
X2834807	-24.5404580609464
X2834808	51.9563213409456
X2834809	26.1285490814704
X2834810	12.8375265424098
X2834811	46.6895473472226
X2834812	12.9346069891302
X2834813	42.1806298110363
X2834814	52.5275654560725
X2834815	-9.73168156154559
X2834816	12.6017928038346
X2834817	6.51244115283864
X2834818	12.6183193848782
X2834819	39.9970987679552
X2834820	-0.235406046134123
X2834821	31.27357707132
X2834822	63.0742837659558
X2834823	7.02969427378983
X2834824	9.65156108408533
X2834825	31.3157507566319
X2834826	43.8827134574552
X2834827	5.85357654343923
X2834828	33.459752625041
X2834829	-12.4962600348839
X2834830	19.6229353154343
X2834831	26.5352012787999
X2834832	21.4751811807503
X2834833	50.63918792393
X2834834	38.1300306428342
X2834835	2.50653327287829
X2834836	8.62483974273816
X2834837	42.6592361033718
X2834838	-2.80934150215782
X2834839	30.2973214859843
X2834840	19.6048804479274
X2834841	36.877375777537
X2834842	48.8603679868905
X2834843	31.7470325431483
X2834844	57.3542242935068
X2834845	17.0493428601618
X2834846	-8.33880351973571
X2834847	32.884848777867
X2834848	5.08969324536888
X2834849	-15.4778902086875
X2834850	55.3643752482887
X2834851	27.166794228964
X2834852	6.21391962257244
X2834853	-15.8593826126385
X2834854	-13.2449751186091
X2834855	3.57447948899276
X2834856	26.2671495791148
X2834857	19.5697253743565
X2834858	-9.84625843867106
X2834859	39.1357364937801
X2834860	-14.7901731191314
X2834861	17.3729181176319
X2834862	17.1764186132797
X2834863	5.82149478100009
X2834864	-6.19766033459435
X2834865	-19.7564365640631
X2834866	33.7406984931532
X2834867	14.7380109080897
X2834868	-8.71902091180451
X2834869	16.815727909815
X2834870	1.00499345812956
X2834871	-5.66164959715985
X2834872	32.4656056853105
X2834873	42.7219489585594
X2834874	4.91007776982385
X2834875	21.662507619712
X2834876	14.7807340992731
X2834877	22.1298115876962
X2834878	4.48580140020531
X2834879	-18.5477504818287
X2834880	54.6208979533154
X2834881	36.0337200419775
X2834882	-12.6877021635111
X2834883	24.1071524932136
X2834884	-33.6120574537509
X2834885	15.9195108350336
X2834886	40.2416878854222
X2834887	-15.317161247739
X2834888	31.0113974282382
X2834889	30.7177874879242
X2834890	10.9941243160045
X2834891	30.6667602639792
X2834892	-15.0449215861061
X2834893	-9.73332620058688
X2834894	43.6782373872845
X2834895	8.79481848225345
X2834896	-5.63018372835085
X2834897	-10.9638864465097
X2834898	-12.1482849059694
X2834899	8.24559924657543
X2834900	-7.3072743870031
X2834901	1.0555540052049
X2834902	-11.8525708073758
X2834903	-0.756412956803455
X2834904	-31.1441973988776
X2834905	-3.21006942619941
X2834906	-1.5162016347716
X2834907	25.005957636306
X2834908	-8.41432323318471
X2834909	-41.0400456976657
X2834910	-28.8123614903717
X2834911	40.9482884228136
X2834912	9.53804300761013
X2834913	-40.6344010257697
X2834914	24.8590701256512
X2834915	-13.5245337507373
X2834916	-2.51280462532974
X2834917	-10.3031600754472
X2834918	19.9817535884224
X2834919	61.5767740276055
X2834920	-1.52232216111834
X2834921	-10.0525286102565
X2834922	12.9657695068276
X2834923	-27.2340540436923
X2834924	0.3052183620105
X2834925	29.589074753998
X2834926	-14.845823565998
X2834927	-22.0257258785535
X2834928	2.67544652870235
X2834929	-43.8738506586779
X2834930	1.54525473850168
X2834931	-14.9067236491106
X2834932	-21.2429845334136
X2834933	11.4250664356147
X2834934	7.88718399772039
X2834935	-5.60900810181908
X2834936	23.2133841558264
X2834937	-29.9068992245126
X2834938	30.4210883017436
X2834939	-12.1169928480467
X2834940	21.873871942653
X2834941	-19.8182273111373
X2834942	7.95944635722927
X2834943	52.5248114795342
X2834944	-7.94277082580148
X2834945	3.13046431330394
X2834946	-10.6125751192126
X2834947	-32.9405521396978
X2834948	-11.4217729792874
X2834949	19.4816207214832
X2834950	34.731542879507
X2834951	45.8805981726329
X2834952	13.5641231241728
X2834953	-5.62289722596921
X2834954	-8.65005006236538
X2834955	10.3464666101019
X2834956	4.81874181275651
X2834957	18.3420609376507
X2834958	32.6079016546414
X2834959	12.1277029908066
X2834960	28.9088419665631
X2834961	-0.767798378043773
X2834962	5.68952274848799
X2834963	13.2157474586208
X2834964	-13.8796067266161
X2834965	-9.83886001673524
X2834966	3.29393739433405
X2834967	-11.2779979381502
X2834968	-28.982073513121
X2834969	65.0338472830554
X2834970	6.16012868263559
X2834971	31.8832992607504
X2834972	3.86055059990182
X2834973	17.4000078848892
X2834974	33.322802832341
X2834975	-42.6448278568455
X2834976	12.3878623465256
X2834977	-6.35735763891221
X2834978	22.6175599486048
X2834979	-27.1323859246665
X2834980	-37.0240342863158
X2834981	31.97326685064
X2834982	-4.23455069175101
X2834983	-54.0100391532955
X2834984	25.7490827557496
X2834985	11.1593828600126
X2834986	47.8117488812782
X2834987	8.99497632355247
X2834988	-3.74385589889401
X2834989	-10.3434417592101
X2834990	-2.98101777029447
X2834991	38.2253013817087
X2834992	-8.9533816320407
X2834993	28.0897247470828
X2834994	-5.97058037102801
X2834995	-26.5438570110612
X2834996	-1.93186148399958
X2834997	-9.53025799636308
X2834998	0.649405056841268
X2834999	20.8270763341011
X2835000	19.4233568499967
X2835001	-7.05723789290607
X2835002	6.70449226020146
X2835003	-5.8084996863219
X2835004	-9.92137529367339
X2835005	8.65157653476338
X2835006	23.5516820820938
X2835007	38.5023514180195
X2835008	19.9648522481885
X2835009	38.4860241179849
X2835010	58.9409544212397
X2835011	-9.60130948242144
X2835012	-11.4390917441414
X2835013	2.0989451855097
X2835014	-27.7436450212124
X2835015	50.6376625139229
X2835016	-1.44737554902968
X2835017	38.0269278256693
X2835018	33.1583546098132
X2835019	20.0245102260392
X2835020	-8.37934791278253
X2835021	34.6661935705694
X2835022	-11.5113551827113
X2835023	-20.9361704795564
X2835024	13.4119510958786
X2835025	50.5767939031064
X2835026	-1.75875018802815
X2835027	-19.6943054883343
X2835028	23.0270326736365
X2835029	37.6534903837015
X2835030	15.698086669391
X2835031	-27.4757881543931
X2835032	-29.2098727831273
X2835033	20.0633502520402
X2835034	13.1367229734365
X2835035	-35.7645323701047
X2835036	-36.8708481355816
X2835037	-19.0369902496723
X2835038	-28.0887051932969
X2835039	-46.817381748297
X2835040	-14.1009610263209
X2835041	1.36921360457718
X2835042	-2.60153710103498
X2835043	31.2149347718106
X2835044	6.37067165295683
X2835045	6.07541267839435
X2835046	18.3013657763429
X2835047	-23.1117878716664
X2835048	-18.9313060497228
X2835049	-14.3751543814814
X2835050	1.53971121740325
X2835051	-26.7803667690666
X2835052	-13.8148422288845
X2835053	-11.143554192713
X2835054	-23.419770683181
X2835055	14.3974535612367
X2835056	-3.62229619096178
X2835057	-3.93464865910062
X2835058	13.8176597111249
X2835059	-22.0531275877535
X2835060	-21.2770556685194
X2835061	-3.48054616275544
X2835062	14.4373931708618
X2835063	10.2325533859506
X2835064	18.1180861242513
X2835065	45.7458118826743
X2835066	-14.2611403807808
X2835067	-23.9579339034338
X2835068	6.0740823342167
X2835069	11.7787775672526
X2835070	3.17020125351398
X2835071	-20.1907147772342
X2835072	-25.4618510795037
X2835073	2.95226419645595
X2835074	40.2900464935221
X2835075	1.87390075960536
X2835076	7.84550398632566
X2835077	-18.7441343861383
X2835078	-7.93445869981003
X2835079	12.8276498288823
X2835080	5.74996839343791
X2835081	13.2809110377775
X2835082	39.6022810504711
X2835083	-0.750361407569741
X2835084	-1.24969530830188
X2835085	-0.734531672425203
X2835086	38.6240456630908
X2835087	14.7470274445618
X2835088	-7.74052350765101
X2835089	-26.6604041757376
X2835090	10.2524274804792
X2835091	-5.66560547897021
X2835092	5.78938290192453
X2835093	-6.3162728826008
X2835094	10.8756259232153
X2835095	-33.6624555715825
X2835096	-6.43332250783324
X2835097	18.0472858990251
X2835098	30.1465878181902
X2835099	-2.81660071195706
X2835100	-16.3739931579514
X2835101	5.53091849261089
X2835102	0.00749459701018385
X2835103	34.875177945661
X2835104	-14.3463341569972
X2835105	-38.5283093622645
X2835106	-2.0179649089538
X2835107	-27.3950879167768
X2835108	5.23294844398557
X2835109	2.83459531829695
X2835110	-2.34082849060568
X2835111	-0.12310759835961
X2835112	-4.96677512387016
X2835113	-47.1666182360789
X2835114	11.2292605668934
X2835115	-15.8653865570515
X2835116	35.6183723455422
X2835117	30.9127139075286
X2835118	45.6031176096627
X2835119	-2.66146839867936
X2835120	14.9802893873381
X2835121	-12.1812452201829
X2835122	68.12431482193
X2835123	-12.1673194786938
X2835124	6.21593850594433
X2835125	7.3943208413112
X2835126	-14.6547604106113
X2835127	2.54672861456002
X2835128	-6.98210785615621
X2835129	-21.5752657165036
X2835130	-3.50055126613037
X2835131	-13.8530406225245
X2835132	17.2152208564916
X2835133	12.3498271634013
X2835134	-1.95939158810397
X2835135	-32.4943581771929
X2835136	4.55968208702556
X2835137	3.94146890173162
X2835138	22.1183743261729
X2835139	-27.5298479630541
X2835140	18.2146478302969
X2835141	-2.36359420391576
X2835142	8.11740955589041
X2835143	22.5150152384831
X2835144	-3.21180333733839
X2835145	12.8914102294783
X2835146	-29.5242458422731
X2835147	55.4186854365046
X2835148	7.92476972042988
X2835149	9.15448229725351
X2835150	-21.5900617513377
X2835151	-0.209125326396337
X2835152	29.0947374491996
X2835153	-22.2622209018519
X2835154	6.77855463819156
X2835155	-3.18389632644953
X2835156	-29.306828410632
X2835157	50.663290347028
X2835158	-2.88260836438688
X2835159	20.6135734989274
X2835160	-37.5357588212819
X2835161	-29.4422511684406
X2835162	1.85833233271782
X2835163	6.49432251836253
X2835164	11.0142308371471
X2835165	15.5442629056764
X2835166	-22.796885865239
X2835167	-9.68472981090083
X2835168	-19.5499350188429
X2835169	-35.350502683816
X2835170	26.3702008908172
X2835171	-16.6161715519556
X2835172	-15.5379083318669
X2835173	-31.6669624786661
X2835174	-34.261398812703
X2835175	-0.0676036005773586
X2835176	-17.5542454142921
X2835177	-53.9881631400487
X2835178	-31.5265023418915
X2835179	-30.3323173435608
X2835180	5.81793374952768
X2835181	-8.76907671990702
X2835182	-12.5722586326313
X2835183	7.72084009436574
X2835184	-15.3898246457703
X2835185	4.57594527945148
X2835186	35.4651270057131
X2835187	24.2135732484573
X2835188	-39.2668906486523
X2835189	-9.07682658566003
X2835190	8.13724084450224
X2835191	-23.5227121695515
X2835192	31.2186312343598
X2835193	24.5784314210009
X2835194	6.29462530058042
X2835195	-0.820692530347082
X2835196	2.24431779462363
X2835197	10.0332103392399
X2835198	28.6838351526111
X2835199	15.2077904192222
X2835200	-1.68938357437747
X2835201	26.0965119290998
X2835202	-11.72631949323
X2835203	42.9439203547252
X2835204	47.4836369413033
X2835205	12.1979561580628
X2835206	17.4322315416051
X2835207	-13.9078769578955
X2835208	12.4357617089103
X2835209	16.2264766536581
X2835210	-28.0591027133589
X2835211	-17.1343402268105
X2835212	19.4544222721547
X2835213	28.9894338738305
X2835214	25.1638458190091
X2835215	-7.27264058724435
X2835216	-16.5254025702098
X2835217	6.78911220080389
X2835218	-46.7347464300868
X2835219	2.77973620946066
X2835220	-9.62089508407667
X2835221	-7.79688689312569
X2835222	41.4021231891424
X2835223	10.6978360590452
X2835224	-17.7856649865069
X2835225	1.685885284229
X2835226	25.5772903962623
X2835227	-8.52718541305298
X2835228	61.6851555117447
X2835229	21.0582286864289
X2835230	-4.9747664305366
X2835231	-6.70495338642345
X2835232	32.2154085624179
X2835233	19.9623275465796
X2835234	-3.36437129002129
X2835235	16.288291666262
X2835236	18.9577067316318
X2835237	-5.19616202924241
X2835238	33.1516332908946
X2835239	-14.4488153238
X2835240	-8.63726410685515
X2835241	-7.29610480220554
X2835242	-3.43672432695972
X2835243	-7.34926753551708
X2835244	29.7062124683254
X2835245	4.45758151676913
X2835246	-8.48230516752231
X2835247	57.6402772880847
X2835248	4.12832591213867
X2835249	-16.7212255629489
X2835250	-10.1352863833773
X2835251	6.70359406671106
X2835252	12.1121532065398
X2835253	29.4745465073554
X2835254	15.8518752401662
X2835255	-19.5115536427789
X2835256	-8.3913946842716
X2835257	-65.8903111824335
X2835258	22.9133238681032
X2835259	-14.7533933998066
X2835260	0.830396671858923
X2835261	26.9345709978661
X2835262	28.2806093539667
X2835263	-34.9676506712138
X2835264	6.02191793354439
X2835265	-8.2924132303394
X2835266	-2.12315078267926
X2835267	-11.7267308362677
X2835268	13.3589381149852
X2835269	-17.3513550495427
X2835270	-29.368359854721
X2835271	10.7525928685245
X2835272	-8.99772673919831
X2835273	-4.14036003068843
X2835274	-3.95773440125785
X2835275	11.7799079046715
X2835276	-12.6493485486069
X2835277	6.5863944617041
X2835278	-36.8493981813705
X2835279	-9.02688723483193
X2835280	10.3814409868018
X2835281	2.97903508730293
X2835282	-11.8756148018954
X2835283	-2.79084562999596
X2835284	23.1807268513003
X2835285	-22.3080744423682
X2835286	-5.39231666858064
X2835287	-6.29959406435716
X2835288	-7.77021110548116
X2835289	-14.2324722025596
X2835290	-14.2476929569419
X2835291	0.285660361503648
X2835292	26.133557851627
X2835293	-16.4498737124299
X2835294	-7.96014904334913
X2835295	3.0627825468891
X2835296	-27.2079309265832
X2835297	26.8029779504311
X2835298	-12.4574719721431
X2835299	-26.3302729261467
X2835300	-5.72753281180335
X2835301	16.8827649790862
X2835302	-14.0685782115732
X2835303	12.3766290307008
X2835304	13.8794456133557
X2835305	-5.5975244729129
X2835306	-42.0585133722173
X2835307	-0.0272849311790986
X2835308	-44.2086879062537
X2835309	-13.6812841980347
X2835310	-26.3201567953879
X2835311	-1.72390958147817
X2835312	-4.30089627894433
X2835313	35.0851839489487
X2835314	-5.92117104924982
X2835315	1.16814259357744
X2835316	-31.3131292008627
X2835317	-2.631377249274
X2835318	-4.28222809354682
X2835319	42.6922957343101
X2835320	4.42650294298935
X2835321	-46.6637273197252
X2835322	21.6257542933735
X2835323	-10.0777421616258
X2835324	-31.0791044183151
X2835325	-12.6460593644544
X2835326	-6.58461560248935
X2835327	1.61480832124153
X2835328	39.5933963389977
X2835329	18.5388838704134
X2835330	-20.0576001600252
X2835331	45.284255610161
X2835332	12.3685670746925
X2835333	-0.20513200929113
X2835334	-1.0979564107396
X2835335	26.8504793648459
X2835336	-10.8228531922062
X2835337	-14.6044135678611
X2835338	-4.35481779628189
X2835339	-26.371033939828
X2835340	-9.9486698994759
X2835341	7.9922622634315
X2835342	33.9055465568338
X2835343	27.6844688665188
X2835344	-47.8520200484061
X2835345	-5.83396377836858
X2835346	0.96439376330293
X2835347	8.5079591742767
X2835348	43.0815525119106
X2835349	-1.84729643206021
X2835350	5.47688760689052
X2835351	-20.3136943887045
X2835352	-1.49525260246627
X2835353	-8.08565356600017
X2835354	-10.0587532858023
X2835355	45.9701051701055
X2835356	30.6006347650035
X2835357	23.1572598623728
X2835358	-13.1826326445334
X2835359	-3.72422003223681
X2835360	15.8970276568035
X2835361	12.9949379147308
X2835362	39.3005477977966
X2835363	8.52673021604121
X2835364	17.6227590804728
X2835365	9.53898706920077
X2835366	-10.8240740334722
X2835367	-22.3068458867505
X2835368	16.5367081035955
X2835369	-34.0910040361633
X2835370	6.36379948159029
X2835371	15.4069338249184
X2835372	45.5432718182416
X2835373	-27.0373865978026
X2835374	-10.201309454309
X2835375	-61.4899415315419
X2835376	4.98162313110536
X2835377	-20.4333777907666
X2835378	8.33524235455901
X2835379	18.0175125781021
X2835380	-24.5308263878
X2835381	44.6885541208831
X2835382	18.2833104731483
X2835383	10.4987959747028
X2835384	9.32519185682824
X2835385	36.2735113807761
X2835386	46.8822606898289
X2835387	6.03086787188806
X2835388	-66.1380383971889
X2835389	-19.7574212645757
X2835390	-29.4602330776883
X2835391	-6.52388977916749
X2835392	-4.52145444365969
X2835393	-14.0540670145063
X2835394	2.02205928288724
X2835395	-20.6536965007966
X2835396	39.7393210891648
X2835397	-43.0211360060909
X2835398	3.85743586142199
X2835399	-11.9537959649075
X2835400	-12.7484495934614
X2835401	-10.574407934099
X2835402	5.5054920502938
X2835403	18.8408280729992
X2835404	-4.61418585198902
X2835405	58.181899258017
X2835406	20.5785792861468
X2835407	24.3524746873329
X2835408	43.4025180107613
X2835409	22.8771116223263
X2835410	6.67852721016878
X2835411	-25.6876956708144
X2835412	6.98509148821714
X2835413	-26.5411120071867
X2835414	-39.3862060669488
X2835415	-49.6236394671842
X2835416	-3.54924669763309
X2835417	-19.4136652568247
X2835418	-14.0544100032053
X2835419	2.7382167535188
X2835420	-41.5879151425847
X2835421	12.712358888687
X2835422	1.71518243047866
X2835423	3.53688016935378
X2835424	-3.39018083732116
X2835425	-4.78597745831002
X2835426	36.2562801379282
X2835427	12.5243648974425
X2835428	-6.200732690133
X2835429	-0.403554920262799
X2835430	-21.9687738617028
X2835431	8.3410651094737
X2835432	-12.3082093653945
X2835433	-27.5515100617434
X2835434	2.4760267075089
X2835435	-5.69797194500577
X2835436	-25.3852025426083
X2835437	-1.5934221146897
X2835438	-55.4574490534127
X2835439	24.8556628234948
X2835440	-29.4347058456812
X2835441	-18.4517734471158
X2835442	-14.6515018548608
X2835443	-25.9934078002988
X2835444	-0.137192989859305
X2835445	4.35351944267403
X2835446	-27.5775451294335
X2835447	4.58337678021037
X2835448	18.6849574609091
X2835449	-15.3785755903943
X2835450	4.79365750650992
X2835451	5.66968569734429
X2835452	16.545804563526
X2835453	-22.3154860077345
X2835454	-6.21399279941722
X2835455	-23.1044903024889
X2835456	21.318034067666
X2835457	23.6972065636838
X2835458	0.285274789807687
X2835459	-15.3888976447729
X2835460	-2.29778948886215
X2835461	-18.4806334019484
X2835462	-8.96368808418007
X2835463	-2.02935105441565
X2835464	19.9877779270198
X2835465	-20.6587532617638
X2835466	1.09928942465027
X2835467	14.5552238170971
X2835468	-48.6638853141535
X2835469	-10.2449674703256
X2835470	-66.8441499205714
X2835471	-33.5892351427979
X2835472	-20.2194453986418
X2835473	-4.67615968335333
X2835474	-16.8673229141744
X2835475	-15.4363801431277
X2835476	-16.6879064198314
X2835477	-8.78774004834165
X2835478	-0.151373560464542
X2835479	30.840962680906
X2835480	-11.9783836873672
X2835481	6.76844641019555
X2835482	-8.44010856672845
X2835483	-9.89439236120914
X2835484	13.9631722677058
X2835485	-2.45305021048882
X2835486	18.6929092830566
X2835487	-14.0074752524863
X2835488	45.5208509957416
X2835489	49.5903136344719
X2835490	-33.4283498724842
X2835491	3.75119667202693
X2835492	4.92714346767406
X2835493	5.9246874954284
X2835494	0.308583248773748
X2835495	-17.0554240529681
X2835496	-52.1368401694242
X2835497	-12.0140761703171
X2835498	15.614882947023
X2835499	-10.1474284805606
X2835500	14.9100595038111
X2835501	-47.5956147935781
X2835502	-1.88396007591058
X2835503	-7.71478564161982
X2835504	-26.6639237251461
X2835505	-8.60204539389059
X2835506	-12.4535457756747
X2835507	10.4873037125768
X2835508	-22.5645608328483
X2835509	-6.72940118976395
X2835510	4.86394206307318
X2835511	-15.9270358564002
X2835512	-27.1717502962595
X2835513	-0.838191998322484
X2835514	-32.503299262027
X2835515	-21.9143760677902
X2835516	-22.9683803347875
X2835517	14.732771565638
X2835518	-6.32573173523109
X2835519	-9.27588177717136
X2835520	9.85976700806425
X2835521	39.8477618647013
X2835522	-3.32256440238256
X2835523	-27.2515942162957
X2835524	13.8259323750914
X2835525	62.967206240733
X2835526	-32.3397228452235
X2835527	-18.5978416339918
X2835528	14.3014560780491
X2835529	34.2462584413088
X2835530	-9.37696314369883
X2835531	37.9588493444001
X2835532	-10.1489220768768
X2835533	12.7871069359514
X2835534	52.0123177332629
X2835535	3.70555021728901
X2835536	-18.9118049320009
X2835537	-18.9573026350833
X2835538	9.34499229619782
X2835539	-3.29692083288376
X2835540	-14.8585432298748
X2835541	-0.108969923679162
X2835542	10.1901777727723
X2835543	-26.986040964055
X2835544	-41.2668050637955
X2835545	-5.71504750246917
X2835546	42.6795185837813
X2835547	-9.12059497849006
X2835548	6.03527602575942
X2835549	21.6108619546434
X2835550	32.5364548620826
X2835551	-15.0414435379516
X2835552	-8.97177917172115
X2835553	56.578876602499
X2835554	-19.836223034031
X2835555	1.06549351809912
X2835556	-17.5520563883582
X2835557	-9.17648345773164
X2835558	-50.7947611723852
X2835559	-27.6250762346947
X2835560	8.61448444885549
X2835561	-0.813383590941124
X2835562	-0.384895747631001
X2835563	-31.6875742544239
X2835564	13.117201104921
X2835565	-6.64788528477535
X2835566	4.10059936855592
X2835567	-0.379242263922869
X2835568	21.2789390209528
X2835569	23.4590578838884
X2835570	-30.7659745108353
X2835571	1.07708029309671
X2835572	4.71995806717423
X2835573	40.2337418088841
X2835574	-7.74978797133806
X2835575	-45.0718385407753
X2835576	67.0425357459833
X2835577	1.66343968792834
X2835578	28.5393173438138
X2835579	-12.6528819352179
X2835580	25.1235345546292
X2835581	14.6356535360265
X2835582	-29.946363390728
X2835583	29.8915713237898
X2835584	-20.6352321834096
X2835585	-4.09095128756411
X2835586	-3.98549889909255
X2835587	-41.3788632186808
X2835588	-17.5905184226204
X2835589	-0.695919565684044
X2835590	-15.1913126253092
X2835591	-12.6109111509499
X2835592	-45.8143230506084
X2835593	16.7101406511903
X2835594	-26.0443914634687
X2835595	0.0916752039300093
X2835596	-22.3642343745364
X2835597	-26.5470475144041
X2835598	-59.3984667780886
X2835599	-19.7657874345845
X2835600	20.1004995535843
X2835601	-4.02418288870987
X2835602	-17.9493043590398
X2835603	-11.5415295150034
X2835604	-23.1355526183317
X2835605	-32.9487951014527
X2835606	-23.6121256439445
X2835607	-2.46221187542734
X2835608	-31.6800096934589
X2835609	6.26879732567358
X2835610	16.169190501573
X2835611	-34.5690151397522
X2835612	0.594325321617459
