<Trait>	Heritability_0.9_Rep_1
X2831411	19.3953485249083
X2831412	-7.21639013726009
X2831413	16.9264206342557
X2831414	-17.7202552333215
X2831415	17.1237243021103
X2831416	-11.5753067420566
X2831417	15.3550285525143
X2831418	37.1098668212917
X2831419	46.2054014645543
X2831420	33.9638616371285
X2831421	-11.0453958202653
X2831422	42.2241774404882
X2831423	-0.670724111316414
X2831424	18.9443361881805
X2831425	1.2255554240233
X2831426	7.88288834330108
X2831427	-21.5192285489518
X2831428	45.2942940079169
X2831429	27.364516861311
X2831430	9.32915004090932
X2831431	11.6244225425083
X2831432	20.3683696911609
X2831433	-22.7594848546803
X2831434	-10.1107050066312
X2831435	30.2521022144703
X2831436	-72.1416478754379
X2831437	-21.1703338837135
X2831438	-12.7116431567865
X2831439	-14.4862319775281
X2831440	-32.2211675635892
X2831441	-39.2245190657318
X2831442	13.8825512052449
X2831443	12.1545789392451
X2831444	-22.4180935819159
X2831445	-30.1645040838482
X2831446	19.3234828668569
X2831447	10.3506556600985
X2831448	-50.9638416043748
X2831449	-17.0620019796258
X2831450	-21.006319509548
X2831451	39.4992223515768
X2831452	-12.690062416948
X2831453	-12.0167242167518
X2831454	0.0763484469986953
X2831455	14.1289225355724
X2831456	-13.1503827851123
X2831457	-11.0439368954725
X2831458	-7.77878858208637
X2831459	4.46319997138578
X2831460	-17.9862858598197
X2831461	-75.1515425949739
X2831462	45.2710530080215
X2831463	59.9618577063417
X2831464	-15.9917037481328
X2831465	19.8499830715592
X2831466	-67.0835700252838
X2831467	-24.408785303337
X2831468	-29.9644527633562
X2831469	-29.9727278823829
X2831470	-50.3696309836453
X2831471	-37.1542187974363
X2831472	-2.04225819709941
X2831473	-18.8508278350679
X2831474	-68.9148732342975
X2831475	-28.1702617120776
X2831476	18.7079136184364
X2831477	-15.8405030543836
X2831478	-57.5670262291175
X2831479	-35.9171954240894
X2831480	-42.957347833146
X2831481	-27.9664262452033
X2831482	-62.2686479384743
X2831483	-72.3474417365825
X2831484	-38.0698169446211
X2831485	-23.6665174271209
X2831486	-27.4494263134269
X2831487	-40.435258296303
X2831488	-58.1284050011217
X2831489	-59.3829834487714
X2831490	-78.6544586151837
X2831491	-74.5243511666386
X2831492	-25.3494485591731
X2831493	-43.3696244887539
X2831494	26.4059970162245
X2831495	25.8465081162051
X2831496	-22.4780905311973
X2831497	-47.4332567874303
X2831498	-11.6228862622889
X2831499	-14.0228949132206
X2831500	-24.2829796027404
X2831501	-6.93378162646831
X2831502	-4.53281580603211
X2831503	-15.5094895003554
X2831504	-7.52541509324138
X2831505	-14.6663457007088
X2831506	-13.7860180446427
X2831507	6.89377695251131
X2831508	-33.3741506745327
X2831509	-5.34858951705405
X2831510	15.9246686073172
X2831511	-47.4322038454272
X2831512	-3.71478435040829
X2831513	-41.649478233687
X2831514	14.9368590209444
X2831515	-8.67244556250569
X2831516	23.5225933683953
X2831517	-15.0879296374864
X2831518	1.46105615637154
X2831519	-34.0361963208163
X2831520	-21.0372003655186
X2831521	-13.619460790893
X2831522	-30.2190172002425
X2831523	-13.2708718068917
X2831524	24.3692797450932
X2831525	36.1892969020321
X2831526	-13.0880084143645
X2831527	16.2117510680039
X2831528	11.0775581627396
X2831529	6.40013147695893
X2831530	6.99107625433205
X2831531	12.3025245323558
X2831532	-2.76994959629648
X2831533	31.7712904712619
X2831534	-10.3404571402362
X2831535	35.1228377459792
X2831536	-2.89608760289354
X2831537	29.9451779041476
X2831538	-15.1869578706181
X2831539	5.97988702608822
X2831540	19.4857783648496
X2831541	23.4445596589991
X2831542	4.62279011402729
X2831543	15.038919731902
X2831544	-6.05367712091654
X2831545	-21.6690931765257
X2831546	-34.0179685081194
X2831547	-11.6359985439719
X2831548	-42.287991217425
X2831549	14.6317522031836
X2831550	-26.5296503254324
X2831551	0.565204462088449
X2831552	8.88436375833677
X2831553	-60.3972355309531
X2831554	-21.8124289358367
X2831555	-39.21467070286
X2831556	-41.4767119743119
X2831557	-64.7827274503249
X2831558	-36.7067190290089
X2831559	-57.1706453689236
X2831560	-19.3595637424678
X2831561	-25.173005625975
X2831562	-18.8000661907839
X2831563	-41.8550436313783
X2831564	-45.3467113763391
X2831565	-57.1986396300379
X2831566	-44.0485297619305
X2831567	11.6085413122173
X2831568	33.8344435662533
X2831569	48.3381278600197
X2831570	37.0076423722195
X2831571	45.2982102026578
X2831572	43.7830062398787
X2831573	23.6090808133946
X2831574	57.0654946603032
X2831575	44.5224369530931
X2831576	59.2597654668863
X2831577	48.5176981597835
X2831578	48.8499488498349
X2831579	68.4284889749039
X2831580	24.0210904177497
X2831581	37.4182342543934
X2831582	53.0960696023851
X2831583	68.9818478361872
X2831584	53.3532210742378
X2831585	13.0868577789245
X2831586	53.3913395021621
X2831587	4.90979385538301
X2831588	-10.4222099551382
X2831589	-4.88547282781782
X2831590	0.361731658925477
X2831591	-27.9987687629452
X2831592	6.4908828628806
X2831593	22.0935464577073
X2831594	-2.13692882528971
X2831595	3.534444946042
X2831596	41.4354468793902
X2831597	3.41181944575623
X2831598	-5.20988859982219
X2831599	14.5039500442942
X2831600	-7.21739981404635
X2831601	-10.5891362833013
X2831602	-15.7842214581719
X2831603	-6.45595309438431
X2831604	-41.6669715105129
X2831605	-13.3517226338778
X2831606	-21.1904057453819
X2831607	-14.1081366254052
X2831608	-20.2503289502847
X2831609	-18.0257319911079
X2831610	-14.8037348490637
X2831611	-10.7502484328174
X2831612	-29.4947606665783
X2831613	-8.3458924532924
X2831614	-18.3045077470969
X2831615	-57.6882068938886
X2831616	14.345730811012
X2831617	-33.5005361313498
X2831618	-29.2913417056008
X2831619	-18.3554590919835
X2831620	49.02618254562
X2831621	-17.3486378662345
X2831622	22.4629288149042
X2831623	-4.12019996064211
X2831624	-14.9597689264037
X2831625	16.782589621676
X2831626	-3.29663900337505
X2831627	-9.58781409160505
X2831628	30.4591310894487
X2831629	9.53650379967433
X2831630	6.2538247913772
X2831631	10.1888567847324
X2831632	-40.6891460994269
X2831633	19.0377868416986
X2831634	-38.37335532585
X2831635	-9.21521185579476
X2831636	-12.6154534032165
X2831637	22.6356926236158
X2831638	-3.15663609753231
X2831639	5.10666107200497
X2831640	0.659479996618152
X2831641	17.1595879639559
X2831642	67.215341586017
X2831643	-16.801698290865
X2831644	-22.0939837317623
X2831645	9.97260949217906
X2831646	1.85649406115805
X2831647	73.866137767841
X2831648	61.9514717056392
X2831649	42.548119918536
X2831650	45.3153551254485
X2831651	61.6994631006095
X2831652	29.5370944875898
X2831653	40.5159681125714
X2831654	58.1272690762274
X2831655	18.6735629299445
X2831656	32.527115906404
X2831657	41.2864306000766
X2831658	101.116989288127
X2831659	46.8269244514373
X2831660	34.4748312679847
X2831661	39.2206010625355
X2831662	46.8847130988836
X2831663	52.9466906152448
X2831664	24.5905084400898
X2831665	79.9646983341264
X2831666	24.4973195228284
X2831667	-8.75834714363098
X2831668	56.4675306702706
X2831669	87.4517487111845
X2831670	22.9671021538572
X2831671	34.1804018088974
X2831672	-4.66512985893089
X2831673	12.6982852663004
X2831674	7.14304967736715
X2831675	22.6734815799747
X2831676	-1.35563462828653
X2831677	13.5173236275538
X2831678	-38.9381373503765
X2831679	11.3251469366858
X2831680	28.7702671562001
X2831681	97.6969975277654
X2831682	43.8823867294254
X2831683	-5.65513797651549
X2831684	8.76463438624191
X2831685	32.4863606084387
X2831686	28.9515272156324
X2831687	38.1969847037862
X2831688	38.4947421975185
X2831689	26.402750484024
X2831690	13.8244984391841
X2831691	-14.9052822850865
X2831692	-45.0811530049692
X2831693	21.2687364904019
X2831694	29.259369522094
X2831695	3.20126801159748
X2831696	23.9324749598574
X2831697	4.88940328244132
X2831698	35.4848027913572
X2831699	10.2326634566882
X2831700	17.8109817026953
X2831701	19.2737804072009
X2831702	-15.3991087070387
X2831703	24.8371206000354
X2831704	-4.74167720994572
X2831705	-28.085645374297
X2831706	-16.5235093017951
X2831707	-6.88261575663815
X2831708	-13.6893300476261
X2831709	-0.357881944081067
X2831710	12.0325164543143
X2831711	8.32345930601874
X2831712	25.7625115433362
X2831713	39.1831769171645
