<Trait>	Heritability_0.9_Rep_1
X2874309	-77.236219319632
X2874310	-69.5041010981837
X2874311	14.8804329176389
X2874312	-45.3105657319586
X2874313	-106.999991988249
X2874314	-29.180698204365
X2874315	-45.0693126488962
X2874316	-88.7492257665098
X2874317	-31.7337717782319
X2874318	-55.2494024040547
X2874319	11.9642229472565
X2874320	-78.0345787851108
X2874321	-2.58635706170969
X2874322	-66.3166574499509
X2874323	-32.0225160876971
X2874324	-65.8187796737726
X2874325	-15.4917076311583
X2874326	-44.1943371138773
X2874327	-36.2254464202157
X2874328	34.0504662720162
X2874329	9.73448254165757
X2874330	28.5004512301352
X2874331	-55.7081171573608
X2874332	-15.1802819710366
X2874333	-97.419562986931
X2874334	-12.1968005118468
X2874335	-28.5957820599336
X2874336	-28.9169113337463
X2874337	19.1511821485927
X2874338	0.292217418889386
X2874339	-8.18813609990858
X2874340	21.2924717856014
X2874341	-24.1497842335419
X2874342	43.7656189036513
X2874343	-3.37516450792252
X2874344	-19.5283187377515
X2874345	-1.47615707597281
X2874346	-16.4005189186598
X2874347	7.85060828402196
X2874348	8.09445342456031
X2874349	-5.05757004269045
X2874350	47.4192795078651
X2874351	5.69952117188798
X2874352	8.28464898081973
X2874353	31.3420978324352
X2874354	78.2777597539252
X2874355	16.2510670142218
X2874356	26.6520742819492
X2874357	16.537600310217
X2874358	73.8143140527929
X2874359	75.6912028133285
X2874360	54.9475172698626
X2874361	-5.95815452019362
X2874362	0.15653920528252
X2874363	-27.660327780852
X2874364	49.5779306423623
X2874365	14.9276461857051
X2874366	69.6409360433978
X2874367	11.2435878846455
X2874368	14.3499152111939
X2874369	0.933659492635801
X2874370	47.8351817234753
X2874371	40.8290208605596
X2874372	-0.341158975422217
X2874373	46.9495999343819
X2874374	67.48250564547
X2874375	-19.5758048739224
X2874376	-8.71827529088762
X2874377	2.12727406193108
X2874378	-43.257237373772
X2874379	-33.9333588987174
X2874380	30.384817283953
X2874381	-26.7123290602605
X2874382	-88.4302547307145
X2874383	-42.4257217691415
X2874384	-12.6660513122946
X2874385	-14.0086623323943
X2874386	-40.9490600961502
X2874387	-29.6677690111642
X2874388	-37.23435777579
X2874389	-7.93215091665931
X2874390	-42.3484601071726
X2874391	-38.9024435291992
X2874392	5.42011390041543
X2874393	4.00685130127862
X2874394	30.6948558135451
X2874395	49.3795437879349
X2874396	2.22528567171904
X2874397	47.6861348029125
X2874398	30.3776513822471
X2874399	-20.045502053041
X2874400	15.6057452225608
X2874401	-0.977803203964998
X2874402	17.7509272486312
X2874403	37.0250943754782
X2874404	-23.6262052457828
X2874405	23.4854938164229
X2874406	64.037822634458
X2874407	19.5693031267868
X2874408	36.7949974353693
X2874409	46.9407074276803
X2874410	-34.1547934216544
X2874411	52.1473672770612
X2874412	63.5355198747954
X2874413	79.5304807201696
X2874414	5.51390188738042
X2874415	17.0099657622171
X2874416	44.6771848583215
X2874417	12.7048278167961
X2874418	35.5475936876669
X2874419	38.706802796283
X2874420	6.7635671843832
X2874421	-12.3102452940213
X2874422	49.8895923073438
X2874423	38.897365978753
X2874424	-15.168816152999
X2874425	-13.5715948612655
X2874426	29.2023900808648
X2874427	-69.1808943676937
X2874428	13.5594499119465
X2874429	-86.317953230791
X2874430	16.9773412927546
X2874431	-43.1507992747454
X2874432	-26.5354122886283
X2874433	-62.111781399159
X2874434	23.8896338300364
X2874435	-15.6637889460922
X2874436	-32.5067510465985
X2874437	14.6472334337123
X2874438	-66.2710582314649
X2874439	-51.1194842429759
X2874440	-38.582504073298
X2874441	-42.7405993245384
X2874442	18.1983483725835
X2874443	-55.3569116664196
X2874444	-4.8382241722704
X2874445	-86.3634434857141
X2874446	-30.7636094991799
X2874447	-9.64811794558542
X2874448	-50.6756666389323
X2874449	-21.4784689135763
X2874450	-19.4402449843753
X2874451	-94.0038322806103
X2874452	-81.2246576418477
X2874453	-32.2728351404544
X2874454	-9.49054076967556
X2874455	-55.2115291843639
X2874456	-9.99425646868443
X2874457	-49.9332886159168
X2874458	-17.0801715888316
X2874459	-12.9855099540235
X2874460	80.9530978343669
X2874461	67.7994226574203
X2874462	17.3224199553951
X2874463	59.0994887499178
X2874464	5.47155100033637
X2874465	67.3590166389764
X2874466	17.6301044127437
X2874467	8.62006800221223
X2874468	36.8414051577892
X2874469	-31.9775831336182
X2874470	-40.9377278205056
X2874471	-15.5856584923585
X2874472	-22.6480690876808
X2874473	-57.4680654562223
X2874474	9.00060298960348
X2874475	-11.0116802898018
X2874476	-23.859307184653
X2874477	-59.2405499776093
X2874478	-12.9283808572255
X2874479	26.9931769908093
X2874480	31.4552449759416
X2874481	6.13603358753033
X2874482	-28.8956266834565
X2874483	-21.3497219159396
X2874484	-100.615448706138
X2874485	-93.0129815281033
X2874486	-33.0198298558823
X2874487	-27.3553553996746
X2874488	41.2465268236005
X2874489	-12.8112191514885
X2874490	-79.0816297000606
X2874491	-58.796456425428
X2874492	-32.951486921934
X2874493	-9.60047166175034
X2874494	-77.8464340210722
X2874495	-64.998860320973
X2874496	-48.3559673293998
X2874497	-66.0593659970093
X2874498	10.1137473558986
X2874499	53.5933531511736
X2874500	6.61703623044079
X2874501	21.0531862710683
X2874502	57.4601552123403
X2874503	59.5685396495804
X2874504	40.0644979280578
X2874505	38.0050935216062
X2874506	10.8247270843423
X2874507	24.0527007275058
X2874508	38.7873477063304
X2874509	56.6355488821472
X2874510	84.9720246653467
X2874511	20.4253173435536
X2874512	-47.9901325238173
X2874513	-12.6524545682855
X2874514	-54.7477298090518
X2874515	-47.7611685284523
X2874516	-50.5285057027152
X2874517	-19.8888349795255
X2874518	24.3593116474502
X2874519	-27.1043728786897
X2874520	-19.0783223395574
X2874521	15.0317430623226
X2874522	-0.967474750768751
X2874523	-44.0766913230304
X2874524	-7.14142647183942
X2874525	10.6856871645108
X2874526	-42.2645870545876
X2874527	20.2397282927921
X2874528	-78.9066904972914
X2874529	-80.6079915945677
X2874530	11.550026881342
X2874531	26.1565650606391
X2874532	-5.50629124358378
X2874533	-7.4311050441267
X2874534	-50.0330840559034
X2874535	7.41556404066731
X2874536	-18.3168261302343
X2874537	7.09375475359808
X2874538	73.136035323127
X2874539	73.2505353691721
X2874540	76.2321540927891
X2874541	7.01137675705098
X2874542	-16.5269885087915
X2874543	29.2648639500229
X2874544	36.4119220149808
X2874545	71.7981053979617
X2874546	79.7369286479767
X2874547	5.82984168327693
X2874548	13.4354006413766
X2874549	-22.5975156217716
X2874550	0.00662316196257784
X2874551	83.4873044746684
X2874552	80.9694039670974
X2874553	63.5785506156096
X2874554	37.026039195954
X2874555	-11.2040196462392
X2874556	-28.0306036233651
X2874557	43.5515291455387
X2874558	16.8793765502065
X2874559	86.8467618829368
X2874560	46.8765208268627
X2874561	-100.071131247658
X2874562	-67.4221754676596
X2874563	-86.6559487671953
X2874564	-18.9716957604193
X2874565	-43.1243482323075
X2874566	-20.6905182939546
X2874567	-60.929203153222
X2874568	-22.9199625204607
X2874569	-45.9583692004888
X2874570	-65.5741797899593
X2874571	-27.8818019286737
X2874572	-8.53667954253105
X2874573	12.2511845018676
X2874574	-11.988772579641
X2874575	-28.2223731608659
X2874576	-37.6722141915149
X2874577	-15.9403139234938
X2874578	-46.8856638034124
X2874579	-2.79326892777813
X2874580	-25.1442042614502
X2874581	-9.02862510057731
X2874582	28.8116291941074
X2874583	-3.60231362282187
X2874584	-55.8235242436685
X2874585	-36.0279810911122
X2874586	-21.7652006370967
X2874587	-24.3284174932866
X2874588	89.2185227658247
X2874589	9.16867435364476
X2874590	30.8863479340175
X2874591	-0.398026051833516
X2874592	8.15680053880104
X2874593	60.0752330561253
X2874594	8.16294713621874
X2874595	3.11675480939666
X2874596	20.6387294129943
X2874597	41.0822295038985
X2874598	3.98508828326912
X2874599	-3.35880631083016
X2874600	-19.8895903238808
X2874601	83.871898853541
X2874602	68.566148075447
X2874603	0.830192289917852
X2874604	51.5485062906086
X2874605	-9.86588376470978
X2874606	31.2647915013839
X2874607	46.3276173196022
X2874608	60.3508067959363
X2874609	39.482970775365
X2874610	56.7020241960365
X2874611	25.8311517783232
X2874612	79.3280447833973
X2874613	45.2452328795152
X2874614	102.789641612379
X2874615	20.7997224850855
X2874616	75.0704703682503
X2874617	11.3138661920994
X2874618	-6.47501767703837
X2874619	16.2609250560754
X2874620	-6.55550349441641
X2874621	11.9137956008821
X2874622	-4.49111616318693
X2874623	49.5953707543019
X2874624	49.3418376990434
X2874625	71.1973805872254
X2874626	60.2005527109138
X2874627	61.8294581611089
X2874628	73.1343460923587
X2874629	95.4223461436359
X2874630	115.476745376529
X2874631	-90.1703663908538
X2874632	-91.9836848789379
X2874633	-14.0314475091656
X2874634	-23.5468757776871
X2874635	-67.3084882871195
X2874636	-44.7240892675529
X2874637	-41.6418994728401
X2874638	-25.6902197127754
X2874639	-25.1430881523775
X2874640	-82.0601653394833
X2874641	7.08004927639775
X2874642	-92.1809112717917
X2874643	-52.1406150828542
X2874644	6.28235209583014
X2874645	-67.4203878588347
X2874646	-33.0029588947823
X2874647	-0.333929823386276
X2874648	-56.0916650021986
X2874649	26.6950030729356
X2874650	-65.9678909889583
X2874651	-73.2926726878573
X2874652	-44.6293671182703
X2874653	12.8217238609573
X2874654	7.95124036011522
X2874655	-27.4919152757738
X2874656	-25.5638454718119
X2874657	-34.2261688944582
X2874658	-61.4861288565109
X2874659	-73.5003973922311
X2874660	-19.2911770522726
X2874661	-104.371965767766
X2874662	-3.6997332560662
X2874663	-18.2676338628756
X2874664	-56.777592557475
X2874665	-18.2219725069453
X2874666	19.6535709742486
X2874667	-36.6136718577534
X2874668	43.0471954756734
X2874669	-58.2025905752882
X2874670	-11.156996097965
X2874671	-56.8910694718873
X2874672	37.7281223674439
X2874673	-6.16460310384211
X2874674	79.5203239734222
X2874675	38.4556905223105
X2874676	29.6919971390326
X2874677	-3.28569217597132
X2874678	-22.2894544797191
X2874679	13.0714223653374
X2874680	38.3461156514309
X2874681	27.9332777756163
X2874682	53.0850751526709
X2874683	34.0158825389479
X2874684	22.9886062063197
X2874685	-24.7051184742193
X2874686	-40.483269187479
X2874687	-64.8102623484919
X2874688	-8.05360544401683
X2874689	-41.0570787323408
X2874690	41.8466202607571
X2874691	11.2742165874393
X2874692	21.3389075597059
X2874693	-25.0598000825852
X2874694	-82.1322537990079
X2874695	-8.34144015939549
X2874696	-16.7308226527558
X2874697	-65.0972631697972
X2874698	-52.7981530323172
X2874699	-29.1442517397572
X2874700	-66.956952267459
X2874701	-7.96122510257876
X2874702	24.571212079416
X2874703	-3.68109670018104
X2874704	-78.5759329891434
X2874705	16.4969979529409
X2874706	17.8164459579089
X2874707	-53.720940119716
X2874708	-5.31135735453484
X2874709	16.1233593198548
X2874710	-30.8906286772959
X2874711	-75.7656940733367
X2874712	-47.4350632970505
X2874713	30.5933465127952
X2874714	-14.7929493343666
X2874715	42.2056430597465
X2874716	2.34389033816825
X2874717	42.4192638112954
X2874718	-9.43222045562056
X2874719	33.4016602843989
X2874720	1.72258691928263
X2874721	-37.0908222950028
X2874722	-35.3398975121793
X2874723	-48.8224691437448
X2874724	-77.4032222084034
X2874725	12.1385472835743
X2874726	-37.2517977978098
X2874727	-30.7119912103279
X2874728	14.8122082367412
X2874729	-20.0721221624987
X2874730	3.00928074355997
X2874731	-31.3964176337337
X2874732	11.1733958160848
X2874733	-84.7266434400127
X2874734	-14.9653136919454
X2874735	-96.9472979703557
X2874736	-13.7153887415879
X2874737	-89.0278352948415
X2874738	14.0935245342698
X2874739	-77.6146951858715
X2874740	-2.67149074480031
X2874741	-93.0958454091106
X2874742	20.7784958098153
X2874743	-72.3092916176763
X2874744	-44.9011010766084
X2874745	73.1723797814399
X2874746	18.8507010103228
X2874747	13.3938696622524
X2874748	31.0739132366948
X2874749	26.4131943971567
X2874750	46.1389880808931
X2874751	73.5613851405775
X2874752	67.6559685699262
X2874753	13.0826837608186
X2874754	46.3918390448157
X2874755	-66.4429308847976
X2874756	11.9917508008938
X2874757	-18.1975524114646
X2874758	2.11653494568728
X2874759	24.4436107931805
X2874760	-49.9824005654305
X2874761	16.1471599397738
X2874762	-21.9641879797589
X2874763	-42.1846294599699
X2874764	12.4199619598177
X2874765	27.9656256866669
X2874766	17.9658855633049
X2874767	-17.1251374722088
X2874768	7.59448829072377
X2874769	-32.477915208323
X2874770	-63.1506427158485
X2874771	-3.25930966939406
X2874772	12.9258273655266
X2874773	9.41217725139024
X2874774	-30.2880095901212
X2874775	57.8100019685851
X2874776	40.0531785565668
X2874777	49.8324538551977
X2874778	-27.9541853445897
X2874779	63.8292157142803
X2874780	71.5573811810776
X2874781	-2.80280390462229
X2874782	40.0430939761169
X2874783	44.6452563977627
X2874784	40.1005880557932
X2874785	61.4480574291614
X2874786	86.2823419565562
X2874787	77.7389061005576
X2874788	10.7176848107857
X2874789	34.9622902525603
X2874790	75.2561307792099
X2874791	58.2449064353964
X2874792	33.8898118057738
X2874793	77.9276466968868
X2874794	46.482697021829
X2874795	27.8216914117947
X2874796	-8.11244800872831
X2874797	54.7169862367069
X2874798	-14.4615313231403
X2874799	30.521691096278
X2874800	76.1633049539392
X2874801	56.6120330488547
X2874802	20.2829930763809
X2874803	-12.9768732312424
X2874804	13.0378861497099
X2874805	-15.3982805466612
X2874806	8.88815244478541
X2874807	49.4843336195351
X2874808	-2.51028830329035
X2874809	47.2369291135819
X2874810	40.4654994295386
X2874811	68.0273788180033
X2874812	52.7224190284778
X2874813	84.1248875869208
X2874814	-57.0287245257791
X2874815	-59.366646712966
X2874816	7.82263898097919
X2874817	12.7741205669352
X2874818	-11.0186256796797
X2874819	-70.9272311290149
X2874820	-25.6225139352906
X2874821	-1.58868290194787
X2874822	37.6303935687883
X2874823	-66.3599632786515
X2874824	-2.70524903044648
X2874825	-13.4607855282277
X2874826	-37.5061835693923
X2874827	-54.9126537775647
X2874828	-24.7889577993469
X2874829	-13.916720511663
X2874830	-49.7443203657045
X2874831	-48.6426792305018
X2874832	-33.571955128531
X2874833	-37.6408546716016
X2874834	-28.1703063932616
X2874835	-74.1063336007229
X2874836	-23.3982797739656
X2874837	-24.5114988411097
X2874838	-62.1852310381892
X2874839	22.2665354883936
X2874840	40.7420219657908
X2874841	-20.4942519667222
X2874842	56.2082255268081
X2874843	9.79135436723142
X2874844	51.8100626912368
X2874845	-0.868112957641458
X2874846	35.1861103164884
X2874847	3.62788919294246
X2874848	69.9777180497576
X2874849	21.5493437039223
X2874850	30.9511756865298
X2874851	-55.9261527313675
X2874852	-71.2979211934495
X2874853	0.41802081128628
X2874854	-71.8809263778461
X2874855	-53.8816025672346
X2874856	-33.1371749015622
X2874857	-78.701863912855
X2874858	1.32776395139935
X2874859	-82.5043363169474
X2874860	-75.016449841108
X2874861	0.91218787177557
X2874862	27.9633516883619
X2874863	-2.68641748492411
X2874864	15.814918564988
X2874865	101.763912028895
X2874866	37.8768627533235
X2874867	1.13840959978661
X2874868	-62.953058825373
X2874869	-60.9188670809569
X2874870	-21.9457828250757
X2874871	-6.51947475951285
X2874872	13.1561277890106
X2874873	6.06802907922687
X2874874	-20.4995606078534
X2874875	-53.0199872226573
X2874876	-13.1368207761765
X2874877	4.75695917495526
X2874878	-2.84825607544062
X2874879	-4.13321858369604
X2874880	21.7863392955015
X2874881	-0.531732279884035
X2874882	80.5766759982683
X2874883	91.4987628574093
X2874884	22.7606574206358
X2874885	17.4447776061295
X2874886	17.3087286856966
X2874887	12.9491629736893
X2874888	5.19572467516058
X2874889	-1.92555236214534
X2874890	-61.7669354343306
X2874891	-76.2123244039613
X2874892	1.46192449105126
X2874893	-10.4283810990447
X2874894	-8.52286129455738
X2874895	-8.60610826369706
X2874896	10.6027857813764
X2874897	-12.9625697144584
X2874898	-89.4444643679938
X2874899	-54.3983194520302
X2874900	24.1076169990385
X2874901	19.1047290355716
X2874902	-1.09250427638082
X2874903	-15.6796163764819
X2874904	-57.412039872251
X2874905	-51.7630780253027
X2874906	-8.14784057381717
X2874907	11.8143834455898
X2874908	18.3440758362113
X2874909	-29.0944034262029
X2874910	-2.35395423583774
X2874911	-49.0595989267508
X2874912	-55.8099573891519
X2874913	9.60295298650637
X2874914	-88.7444878507194
X2874915	1.33530295129153
X2874916	-8.19663827901871
X2874917	-62.049698514631
X2874918	1.38715349391291
X2874919	51.7165442929837
X2874920	7.33375400307681
X2874921	-86.7124339064531
X2874922	-22.0786345131635
X2874923	-74.8275732452318
X2874924	-4.86714680679828
X2874925	4.67212214853424
X2874926	-9.56994617362286
X2874927	30.1584346425166
X2874928	57.4452023844363
X2874929	-24.9317692877453
X2874930	25.2557208473391
X2874931	1.46244655303561
X2874932	37.516547934669
X2874933	2.86381240920279
X2874934	38.4929845572335
X2874935	31.4789601376699
X2874936	59.1556670503627
X2874937	40.793160826481
X2874938	-0.88977010024037
X2874939	60.384895053682
X2874940	36.9159139336152
X2874941	27.5570949412605
X2874942	-58.1481677004712
X2874943	8.03640929713243
X2874944	-37.5748181578094
X2874945	-40.9244172876266
X2874946	5.85459810687436
X2874947	-4.55133157265193
X2874948	-23.6643783103875
X2874949	-49.8420653048677
X2874950	-20.5979479079789
X2874951	-60.9262457073529
X2874952	46.5680229267095
X2874953	7.88569445165951
X2874954	65.3458363734908
X2874955	22.8269834622725
X2874956	69.2789089227804
X2874957	-1.06744831686285
X2874958	-2.984266412756
X2874959	4.15532101790944
X2874960	40.3812539477143
X2874961	10.7796776525034
X2874962	-4.32796250156344
X2874963	37.6703109884202
X2874964	-12.6599659985529
X2874965	-51.5638808133835
X2874966	-65.4765038113185
X2874967	-48.9349469439194
X2874968	20.8280278022996
X2874969	0.245339766788958
X2874970	-10.1010092132168
X2874971	-64.5236895309158
X2874972	-31.314699267643
X2874973	-54.6275364570464
X2874974	-53.0514617981176
X2874975	5.4382684528733
X2874976	-19.5455516923432
X2874977	1.32840994631899
X2874978	-21.9114144889909
X2874979	-74.1607926390483
X2874980	11.9852841139256
X2874981	27.5547691864964
X2874982	51.6343739414889
X2874983	39.6073928125176
X2874984	32.2460725065292
X2874985	39.775831392566
X2874986	31.563679197669
X2874987	33.6337423161335
X2874988	74.8264828020448
X2874989	20.3059242376453
X2874990	77.0837719163209
X2874991	19.8165505445344
X2874992	29.8969075365183
X2874993	33.3209869966409
X2874994	29.4857006724233
X2874995	49.5177334545747
X2874996	54.7326668983455
X2874997	-16.809549001972
X2874998	24.6378540108877
X2874999	-34.8762930103946
X2875000	-20.0483096428008
X2875001	30.1188749301786
X2875002	32.0526738722512
X2875003	-53.5296008284197
X2875004	-56.0984468244011
X2875005	-46.6919710547588
X2875006	15.4811530432401
X2875007	0.17994288357843
X2875008	17.2115101020441
X2875009	-52.0704551409303
X2875010	12.3425651757505
X2875011	-4.58713711966164
