<Trait>	Trait_1_H2_0.9	Trait_2_H2_0.9	Trait_3_H2_0.9	Trait_4_H2_0.9	Rep
X2911038	-11.340429493288	0.279026131600887	1.07095752108034	-8.62363826295173	1
X2911039	17.4421630797288	-3.49390832076276	34.3565735188572	3.990711452326	1
X2911040	18.0121501311829	1.45411810545256	7.41689132818586	7.2013211177318	1
X2911041	-11.649016038326	0.526466194410707	5.42405366042996	-14.3525695159067	1
X2911042	-27.2488453851419	1.19409300996657	-18.9152476891937	-6.88372521142905	1
X2911043	60.8663718660485	-0.0944447668619619	42.9204350367775	-5.69234822838506	1
X2911044	17.5553494728658	-0.193202962014512	2.74979082280097	14.2797719683251	1
X2911045	-39.1319647700268	-1.79854904188429	-38.7437515550254	-2.23301870563657	1
X2911046	-26.0939550534345	2.6831473837203	-27.5045911989263	-2.52356846312093	1
X2911047	16.2292333389816	1.36897657189833	20.2924392386456	-0.793564130902942	1
X2911048	3.81713809426371	-1.82435380662216	-9.91168699789683	5.28990260546863	1
X2911049	22.2593742522072	1.0170993289276	10.4132108052607	5.41558943733675	1
X2911050	12.4379384529529	-1.39560917771175	3.56965791204586	-7.22498361447035	1
X2911051	29.5522543726582	-2.27802658767573	21.5361124270806	13.9190705375374	1
X2911052	-33.5103540253118	2.18543156079646	-17.4865479142255	-9.69411888896723	1
X2911053	-3.03145745489818	-1.80710869620102	1.93273048958314	2.84744063862908	1
X2911054	-5.45783083663552	-3.1015379923063	-7.80356964693601	-0.0486998604886282	1
X2911055	0.268619732061596	0.0490493910173064	3.85136787359128	4.58771113698184	1
X2911056	11.9372634073207	-4.22444537899367	17.3810772912537	4.04656624780223	1
X2911057	-4.04681785736868	-0.760934753589515	3.33778416321598	5.01357716945977	1
X2911058	23.1388584161791	2.06069865886029	23.7347583285877	-2.41178191523875	1
X2911059	5.9516663647726	-3.21097877949097	0.376331774052646	0.523800217896918	1
X2911060	-3.84189169879123	2.08329802327527	-11.2206308666359	-5.63771924272351	1
X2911061	25.7764199578113	-3.65442788617581	16.0604590652969	4.83875918538858	1
X2911062	-34.5810857611906	1.67526046839248	-24.6309785406904	-1.6462083987488	1
X2911063	15.2080679831448	-2.98296893978327	15.0788185427243	10.7886597270432	1
X2911064	-8.13074429428246	2.56232991013806	-11.9925395236134	2.31362295942706	1
X2911065	13.0122343295517	1.34420646834534	-1.10369059339056	4.92276526859512	1
X2911066	-34.8967578303891	0.398177781747787	-38.6222216155826	-3.16968800674749	1
X2911067	-14.9561234513079	-1.85295084693675	-27.4554555277216	11.9353888026396	1
X2911068	13.4740382216394	-2.26806145280224	17.5101170903877	5.85589784637143	1
X2911069	-10.1169350158087	-3.44649016980613	-10.8188219003069	8.82526127443443	1
X2911070	21.3712927139239	-3.34150854329121	14.0111403473746	4.96351356286603	1
X2911071	22.3903121578738	2.16213436376649	-12.6125308222879	14.1974419190522	1
X2911072	40.0547130787207	0.438248791693427	23.2164688181323	8.34495855104552	1
X2911073	17.4438801431911	0.570342633173789	1.73079866893953	3.14532887066327	1
X2911074	28.3950826268744	-1.12402002600394	15.6817629913833	2.8376556790334	1
X2911075	19.8631835324392	-3.59128349289009	20.3494697757272	-1.12595993832835	1
X2911076	-16.5403233374302	2.64196380674996	-25.2491971159278	1.8979391621458	1
X2911077	30.5130546137945	0.477784181198878	30.5760849224903	-9.99226156820863	1
X2911078	25.6182316505698	1.64496235254191	11.5610694784254	1.3757175634163	1
X2911079	-21.8663283946562	1.67429830517166	-28.7884479737164	5.10777087977663	1
X2911080	-2.44622407313449	-3.31956551344143	12.924451479362	-4.03375197083337	1
X2911081	23.190118208305	1.17102311808186	27.4537439974776	-0.119302622471921	1
X2911082	16.0973328939413	-1.95748455852674	6.05868265011407	1.70177189317564	1
X2911083	-18.3991371087228	-1.8825494034293	-17.0905352816366	-3.44483499349316	1
X2911084	-10.6720160041216	-1.29384208791213	-22.6862167612624	1.04476802576727	1
X2911085	10.393312949205	4.37285194732515	-0.449717084653466	0.568128985710747	1
X2911086	37.8906492991755	1.35791419710327	30.2072158434375	4.22893608965716	1
X2911087	-10.1842346643983	-2.45913736331342	-10.865673462275	0.0952764534810233	1
X2911088	6.60946161213822	-2.2048248142772	13.8403142751432	0.997227119854596	1
X2911089	5.90385157590255	4.04973352481459	-2.6214812273374	2.96575132719863	1
X2911090	23.9310388638346	0.718485203255041	7.39935225420233	5.73955847950807	1
X2911091	17.6240475357026	2.79756128692223	4.15071290548388	2.70464943477169	1
X2911092	4.76683934858916	-0.42501996521771	5.86792967124992	-7.08530901242979	1
X2911093	-30.7806579939527	0.289782684077357	-30.9478686159096	-0.360729410010807	1
X2911094	-0.0790579252713366	-0.791273828454969	11.9253758368144	-7.0425461160513	1
X2911095	3.4551062516488	1.06973513042134	10.1030460446312	7.66123124015398	1
X2911096	16.3050646366533	2.65129485005761	20.2163545297774	0.757985701935552	1
X2911097	-10.0849406615107	0.152239501362681	-6.16108958235916	1.79785535738343	1
X2911098	-17.3589800237231	2.84393502311722	-13.4402072792849	3.48073150352914	1
X2911099	-9.43613359290645	0.574906730877254	-13.8605446750842	5.96106893850344	1
X2911100	9.45913634074046	1.28797050451503	7.04278866304056	9.54873381385734	1
X2911101	-11.4001507718243	2.5306172059186	-0.757712799098667	-2.7815975956787	1
X2911102	0.565934531039404	-0.658995536416471	12.0654235888097	-4.5440934108768	1
X2911103	-0.33055928654267	2.76380384455057	1.36628224371088	-14.0112196863625	1
X2911104	28.909141080802	0.896088414712802	38.2782308416902	2.33451142728506	1
X2911105	24.8120324165309	3.77671731657176	18.3759093901826	2.46163320524492	1
X2911106	-4.49393196604642	1.59308482839646	7.06678170390253	-6.15693194097776	1
X2911107	1.0453834962796	-2.51525590491392	3.98070880556052	-3.48790236403228	1
X2911108	22.2482412988542	0.825636215692774	12.9690963044354	2.8340846336273	1
X2911109	10.9674684357502	-4.50853379598315	23.2019341162254	8.2552877521098	1
X2911110	1.70216030515113	-1.19530236936416	1.07016713556329	1.604649741178	1
X2911111	23.6134746805902	0.529143017416365	30.952447256841	-9.9291600826452	1
X2911112	-9.22978284658097	-3.41111699897666	3.30282822207748	-1.82670221489508	1
X2911113	12.6866612728202	-0.216888696895706	0.878988776132639	1.70987987265814	1
X2911114	14.8582507519812	-0.425721340983062	24.2321187280829	0.41726642025901	1
X2911115	21.5719282382653	0.0240285545340914	28.9878366193873	-2.63935073360282	1
X2911116	6.10009251410006	-0.176007322900143	13.4715698220994	0.102617663962596	1
X2911117	-11.6525819342958	1.83931366385459	-19.6125327931171	2.63706376154135	1
X2911118	-1.81548943278118	-2.94203977423063	6.09115551744391	-3.89527957935532	1
X2911119	5.13145456523567	1.93331865648463	22.1930214842724	-12.3409404971701	1
X2911120	12.5483131995241	0.218123239960755	14.6390397816646	-8.72560328386731	1
X2911121	9.79814826940025	0.177870395821063	2.85753870802259	1.05141850885177	1
X2911122	-4.18639834114007	2.85853422387682	-2.38568217172119	0.264964746023087	1
X2911123	-23.2949773158419	-0.88906080954675	-35.6288530778896	8.58581968746506	1
X2911124	23.0621190090859	-0.615265378493656	23.4777713478107	-5.91951124863304	1
X2911125	-29.0129140857749	3.67699539351028	-28.2647542189331	0.311795787963384	1
X2911126	1.33290404444043	1.61333532953389	3.29315991014199	1.0482569547083	1
X2911127	3.08438540144466	4.56513343077557	-3.16900823175513	5.92208785916652	1
X2911128	-14.9233706042008	2.4167986345928	-2.08848549938053	-11.5024467359977	1
X2911129	3.88737493557795	0.615331864868817	3.67688415800817	0.496919145027292	1
X2911130	6.93620714663839	0.253285036401222	-5.62131691213759	-0.679535139344773	1
X2911131	-1.59154272712368	3.88360201903298	1.85213636605525	-11.9049182827928	1
X2911132	6.20813662919978	0.546488229310997	-4.42600283490029	14.5748058873893	1
X2911133	10.5507635163094	4.31937067874626	4.1414015878328	-0.0677607245983459	1
X2911134	-23.0352327865194	0.0646773973878441	-23.319636904639	-9.02917940142764	1
X2911135	27.7792920029291	-0.582883947700694	18.5031064436622	-1.36904239452474	1
X2911136	15.9159024413808	-2.84715821208624	17.4953365697777	5.26727448057057	1
X2911137	-13.1642920848567	-2.6769476909025	-19.2300805911086	-0.933415244930786	1
X2911138	-16.2472064476634	-2.25608878560234	-12.6247623351555	8.81019231089293	1
X2911139	-49.1330177410864	0.282443962751417	-39.3778232513734	-1.38616680120996	1
X2911140	8.62219718062729	-0.0658411292420401	19.0220789830639	-1.49485720440599	1
X2911141	12.4415937848378	1.68822253944299	22.6213818846488	-0.870035445033014	1
X2911142	16.8740563985809	1.67263644017017	6.86157767813045	9.25619848657655	1
X2911143	-23.8434737540546	1.51579583713056	-14.622855246702	-1.01426690522015	1
X2911144	-4.37822282956479	2.99978246880316	-1.00884132376661	2.55755637803575	1
X2911145	-7.41894232749685	1.0378650892175	3.39928976925143	-7.75324554144996	1
X2911146	-21.1523636631575	-2.89751958599106	-14.8743075601957	3.48892167571847	1
X2911147	12.2278183497357	3.77118731249447	13.2679871311326	2.86486726046908	1
X2911148	-8.77420674380626	-2.47878071623576	-15.3106701376029	-0.837734532472299	1
X2911149	0.793466572699932	-1.93224940638685	-3.18030111343911	-1.17673976561299	1
X2911150	11.2289165895532	0.546844184289583	1.60824360251648	-0.14420998153645	1
X2911151	-6.17067737780023	-3.08282806990276	-3.80260053184987	1.82091559886304	1
X2911152	1.44682354784134	3.85364631683508	-21.6525064010088	7.39943239065084	1
X2911153	-23.8175645605331	0.291176486640622	-21.7733750135481	-4.68682300672628	1
X2911154	-0.606992419192482	1.55923826689305	11.8511468196947	4.00799435785928	1
X2911155	-30.9342957416057	-2.31183576084162	-35.5335675979994	-1.94306612862856	1
X2911156	12.8043189832321	1.35726188101852	25.0154627902959	-3.97775640902152	1
X2911157	-1.69544153831886	0.344319118011442	-1.9797282697576	0.620366337341976	1
X2911158	15.3459673081506	-1.7609037923692	4.79002834367711	9.39448414197026	1
X2911159	-44.0574728888698	1.78152174071442	-53.1025612938513	-2.75527612780939	1
X2911160	-6.01568648125324	-2.58503237193541	-1.40038699681468	-2.76059076886658	1
X2911161	-10.761505502801	2.30170300002371	-7.4948499548652	-1.69126687249602	1
X2911162	-18.5452762587957	0.130199173892316	-10.196198394064	-2.76781724226595	1
X2911163	4.77840677269497	0.906759360522653	25.7000033641987	-10.2116050297409	1
X2911164	0.441922685030987	0.807493140690817	-0.130010341405587	-4.65870036400149	1
X2911165	-1.54269873601085	3.08629602309748	-9.0537238421364	-1.38909532575983	1
X2911166	-1.56202970314403	-2.59586984542444	-7.76589744884158	5.30638378245911	1
X2911167	-44.5068858925464	1.03059639891276	-41.5455878769755	-5.71854784164719	1
X2911168	18.5820337114827	0.882647977037408	-8.11934778285657	3.43511749523	1
X2911169	3.74588342962227	-2.54121564113627	5.61895605224558	6.46561179540811	1
X2911170	18.7556954894249	2.61535972443323	12.8381289888317	4.04099522283568	1
X2911171	-8.00736255164943	1.06676626885247	-2.7497506203604	-7.00139867304122	1
X2911172	-13.7932164258491	0.474494091282645	-31.5667524374801	6.73295235199954	1
X2911173	29.1711921503004	-1.96458560333281	39.0798243271969	2.97170866892772	1
X2911174	5.10126530141585	4.58827698328948	3.77805587715954	-4.23953747923525	1
X2911175	-8.02364962832336	0.597066824363932	-17.5471900753724	7.20349497074923	1
X2911176	10.7987521500266	4.32480423200186	7.54895142003665	7.15853088966165	1
X2911177	6.90570013752407	4.55390466565897	2.84346526254543	-0.687408698889636	1
X2911178	29.7798362203843	-1.14135392732864	13.2758634060215	6.3922436471138	1
X2911179	15.3506328521225	0.138512404113911	15.1864819868544	3.44966186786185	1
X2911180	-2.2752805627896	0.432233208530546	0.292499819917288	-1.58695369827005	1
X2911181	3.6404709762993	-0.469727684395872	14.4140990290684	-5.16747040334462	1
X2911182	14.7372499816066	0.543069981264077	9.30956862796814	1.52326566098239	1
X2911183	20.865018054951	4.45477253373196	17.5535411138	4.07516992190477	1
X2911184	1.87329382376406	5.12673069672628	-13.0113605663915	5.43236272362356	1
X2911185	18.1708379081465	3.63300257078014	-6.19399219554263	6.4189057353356	1
X2911186	-44.0312211413472	3.27741320563015	-48.9713879776243	2.55052218281406	1
X2911187	-11.6919469260815	3.78203872056662	-13.0186489376019	3.01940871186493	1
X2911188	0.98020056809161	0.145008878644057	9.75871425349587	-1.05425735324063	1
X2911189	6.45700481784126	-0.82345422841278	11.6436606796828	7.12446428797525	1
X2911190	-67.5121286159593	1.23496876595176	-63.9603103197576	-9.34085292169615	1
X2911191	53.0553809196015	0.837396556101211	34.186738347849	0.0793668803876088	1
X2911192	34.0130404742666	0.288907686488095	19.0546645293568	9.81443072764842	1
X2911193	-23.1451320203289	1.75941211466778	-15.319318000147	-0.750599103534453	1
X2911194	6.8954267699055	3.57584684537803	4.05535953333122	-3.659249467153	1
X2911195	28.4991265613611	-1.9734115503343	24.358293903011	9.28359602284932	1
X2911196	11.9217116290442	-2.43445695062818	8.49275650546318	11.8078280295314	1
X2911197	0.792081002343468	-1.72527550086743	10.2845330440971	5.93642712163993	1
X2911198	17.4805836567013	-0.629001027153513	-6.26775501470186	16.4307132380932	1
X2911199	9.98771754331569	-0.147670936531506	16.1106977995402	9.49414475202573	1
X2911200	-39.6638079516169	1.28194507448825	-23.6254232336588	2.57925375048007	1
X2911201	3.33147836088798	0.279910026574772	4.42638034581742	-1.73300587142764	1
X2911202	11.7578726013561	-2.20849506748502	0.0782907442144203	8.3529507653226	1
X2911203	35.2322982537763	-2.48239194621003	14.8839433365994	7.19399440543493	1
X2911204	13.8989901979776	-1.91486525625873	2.15872948948541	7.28236799829013	1
X2911205	16.5829730772378	-3.03585455655612	2.13576612732262	7.12367958130227	1
X2911206	9.31682831439954	0.814023576436471	11.665632920921	2.42847116737945	1
X2911207	-5.68333012374679	-3.66622253292921	3.39332165380599	4.34293182399823	1
X2911208	11.044198775065	-1.95400296773577	-2.77376626319085	7.31801691224027	1
X2911209	-6.5241532831868	-0.64659315012045	-6.20187205724078	10.9094561519589	1
X2911210	-13.5377710968033	1.31977928152218	-20.0109850738822	-3.01409509713664	1
X2911211	1.70008431681343	-3.66042043647947	1.84640688350501	4.51464700278292	1
X2911212	5.04763902368582	-3.13773150560936	6.89822315271243	-2.22938892311126	1
X2911213	-2.76661128461642	-5.04577441410763	6.19374620806439	3.64792427965105	1
X2911214	19.0692203790297	-1.07265450176159	22.6562982857153	8.29515953046792	1
X2911215	-11.9295231808823	-0.103220805914295	-15.745531429225	-2.69084132975647	1
X2911216	2.84292856814259	-1.39227624215261	8.08030781594212	-2.38800763358034	1
X2911217	40.4971602681335	-3.95952700984887	48.4458653267893	6.20550077167579	1
X2911218	16.9057798697655	-0.130608229888206	25.6236345883223	2.92681519723623	1
X2911219	-17.0898269241931	-1.59533166419444	-19.0411777724288	0.365655616790283	1
X2911220	0.271977279198734	-3.81833177548753	0.813209469355264	-2.21631013713143	1
X2911221	21.4835059402917	-4.72968274720347	21.0363411311805	7.76381762749851	1
X2911222	2.48666696689198	1.15983279976395	5.7454841762199	3.23683592201921	1
X2911223	28.9611261827642	-0.0420198654312974	25.8692350197337	-3.0841605676289	1
X2911224	9.01384688894067	-1.00034918380131	6.32165324880646	-1.38743035210686	1
X2911225	13.2323498840778	0.43179717869209	9.72973331497903	10.1329149316648	1
X2911226	-13.137620981585	-0.0470357130135844	-4.46174890822873	-1.9279550889917	1
X2911227	9.30944018495246	-2.58506641019585	1.96176845516277	8.20332530129022	1
X2911228	-8.94730461350981	-0.338606379946816	-7.32694700676312	-3.24978840877299	1
X2911229	-6.46958126680864	-0.335946613226738	0.471057792177557	-7.74237193534673	1
X2911230	16.4017804625279	-2.57873660538857	11.4788611018595	5.65601359277701	1
X2911231	12.583159977872	-0.0190806843423021	6.50676963838376	2.21697288054106	1
X2911232	4.4123236198587	-2.88528067233366	7.82512777627501	6.15454873995776	1
X2911233	23.576479838716	-3.1181273674848	20.1584050699615	7.18087395000748	1
X2911234	-36.8743080505528	-1.70420084783268	-24.6787961979945	-5.27305935527396	1
X2911235	-2.81278371020531	-3.18973298936825	-5.43806950203239	0.933932077989973	1
X2911236	-39.4249036878968	-2.13746909238098	-23.0600729400173	-1.85377188690858	1
X2911237	-14.5568207676449	-4.07686702688198	-6.60918499841094	-5.82977837752981	1
X2911238	9.23496125755763	-2.22131736214857	-3.74903839810619	10.80445002156	1
X2911239	8.75840503993902	-2.81392092850157	11.5727587430186	-0.976981231232399	1
X2911240	0.679105508914399	1.09028632435517	10.8160727629201	-7.76333551142347	1
X2911241	5.59998660633214	-1.39356465077317	1.32457650031078	-1.53232520869647	1
X2911242	3.83497779184443	-3.12724794309658	-3.86218279316595	2.97394515611298	1
X2911243	8.384397334349	1.16834437075616	1.11592110354439	9.8931335558521	1
X2911244	15.8773826825948	-3.73162530602165	24.0275919535406	4.40222228536115	1
X2911245	-0.528840196773365	-2.82427919682736	-9.45793886486635	6.96460504748987	1
X2911246	5.12422724703383	-2.17770310419196	-6.22442039480063	6.45923339152242	1
X2911247	3.30767930870723	0.605904647767687	-6.27271221703949	9.33398500608262	1
X2911248	-10.4047918660142	-2.84757523528659	3.06913782140992	-6.28657879338061	1
X2911249	30.15885243879	-3.33665097626299	30.6172068152547	4.11274899801897	1
X2911250	41.6383633130608	-4.0616049459924	27.89700008609	3.73887076692392	1
X2911251	-25.9470284547615	-3.02680190912626	-23.0693045854237	2.08722811413992	1
X2911252	-32.9844163944124	-0.644856523188398	-28.2416709888234	-4.5841114165542	1
X2911253	1.02929431262204	0.382086950157111	5.17509279235987	2.05284930974593	1
X2911254	-25.6644741042319	-1.63785168968748	-20.6329605233992	-4.60676631227144	1
X2911255	7.75800784298303	-1.75586298395201	13.8988766627083	-5.32246591135309	1
X2911256	-27.3503481924442	-2.90898431349708	-8.37897886281035	-5.59453131090849	1
X2911257	-0.529370231355387	-2.56559001585541	-7.33464168420722	7.84598256509423	1
X2911258	3.20813335320997	-2.60148069851604	0.13986332961852	9.41756504997413	1
X2911259	3.62043913539457	-3.51023237993165	7.57674253041981	-1.96467262125905	1
X2911260	-10.731903371564	-0.397679073568111	-16.1764682079855	6.21601910955798	1
X2911261	12.8019641703077	0.3126578508968	12.2082523882069	-0.611668441894369	1
X2911262	23.2848267948272	1.63677626714607	21.2446996744696	-3.41213653478664	1
X2911263	1.05591441736571	2.55136646614906	-12.4009251609425	7.11322091984925	1
X2911264	-2.08972955652954	-1.80614363523556	-6.47588566844975	2.41215624407856	1
X2911265	-12.7623884668602	2.09704934512262	-10.8046558133197	10.6841829200973	1
X2911266	-46.8368252582914	1.09558534523187	-26.6485536851296	-10.2874847749369	1
X2911267	-16.1654515112532	0.629783085182375	-25.4444612224559	-0.49782032389684	1
X2911268	-18.9288585110355	3.37813307388969	-12.1782033363863	-5.40978158418039	1
X2911269	3.76767739228797	3.27236792975891	-0.513917359797949	-2.43563098744641	1
